Model,RMSE,MAE,MAPE,RMSPE
Hybrid_Naive_Drift*0.650+RandomForest*0.350,428.5407200485899,358.34626383428395,2.293169909603808,2.707989509786858
Hybrid_Naive_Drift*0.925+RandomForest*0.075,428.61718827526715,317.48032206655535,2.0572286799377446,2.7768459108338157
Hybrid_Naive_Drift_Damped_0.7*0.975+GradientBoosting*0.025,428.70269649166323,322.87485711164135,2.075357131723985,2.7640058394124947
Hybrid_Naive_Drift_Damped_0.6*0.950+RandomForest*0.050,428.7274692077373,321.5035607193331,2.0659693490811257,2.7525692584922647
Hybrid_Naive_Drift_Damped_0.6*0.950+CatBoost*0.050,428.81598209255503,324.69088490493067,2.0875472644085127,2.758576855702839
Hybrid_Naive_Drift_Damped_0.7*0.775+ExtraTrees*0.225,428.89949229399707,352.70133999942755,2.2972020114374327,2.7731710258081117
Hybrid_Naive_Drift_Damped_0.5*0.925+GradientBoosting*0.075,429.27197823409387,321.1981429004001,2.0636682768262875,2.7395671334297425
Hybrid_Naive_Drift_Damped_0.6*0.800+XGBoost*0.200,429.3370678171606,334.6491677517359,2.1537962119834395,2.732550736062542
Hybrid_Naive_Drift_Damped_0.7*0.975+ExtraTrees*0.025,429.5212799537298,325.90766901677034,2.096339425534469,2.770374608404007
Hybrid_Naive_Drift_Damped_0.5*0.700+GradientBoosting*0.300,429.5805927784117,339.47005504157795,2.1666256324310416,2.700278059977529
Hybrid_Naive_Drift_Damped_0.7*0.975+RandomForest*0.025,429.63589512782926,323.7374337444074,2.0812921127907433,2.770745780211995
Hybrid_Naive_Drift_Damped_0.8*0.675+CatBoost*0.325,429.8066026240542,356.63394379123355,2.3211294074644355,2.789956518179679
Hybrid_Naive_Drift_Damped_0.5*0.975+LightGBM*0.025,429.9053383643256,325.89540273076653,2.091504075253918,2.751441760689146
Hybrid_Naive_Drift_Damped_0.7*0.725+CatBoost*0.275,430.02415956314275,349.1116223105308,2.2672992070426528,2.7771664909492153
Hybrid_Naive_Drift_Damped_0.6*0.800+CatBoost*0.200,430.29763757969346,335.94333272523,2.1789037676486416,2.7646248354532648
Hybrid_Naive_Drift_Damped_0.7*0.975+XGBoost*0.025,430.3280973234659,323.7740528700086,2.081520507413655,2.775294405233677
Hybrid_Naive_Drift_Damped_0.8*0.725+RandomForest*0.275,430.3626559022386,350.0118858697945,2.2405636191978524,2.7214823198237528
Hybrid_Naive_Drift_Damped_0.6*0.975+GradientBoosting*0.025,430.4598122190427,325.362887038043,2.088362305007486,2.7663769579972213
Hybrid_Naive_Drift_Damped_0.9*0.950+RandomForest*0.050,430.46068096234393,320.444450822148,2.070197703717791,2.784450680695403
Hybrid_Naive_Drift_Damped_0.8*0.500+GradientBoosting*0.500,430.77120649923364,345.7181472915195,2.2062169307124475,2.7111385916793482
Hybrid_Naive_Drift_Damped_0.7*0.975+CatBoost*0.025,431.0020670399811,324.8722576858163,2.088990615382167,2.7800561413185347
Hybrid_Naive_Drift_Damped_0.6*0.600+GradientBoosting*0.400,431.24703560846035,345.8978511665485,2.204906908319893,2.7068016060638427
Hybrid_Naive_Drift_Damped_0.8*0.725+ExtraTrees*0.275,431.6211205371195,364.8505035178193,2.381664888940267,2.8080058209023626
Hybrid_Naive_Drift_Damped_0.7*0.775+RandomForest*0.225,431.62787034113865,342.4366755601348,2.194195987025567,2.732973755031748
Hybrid_Naive_Drift*0.600+CatBoost*0.400,431.6588097517954,365.49023851228714,2.388346197585066,2.826716142674263
Hybrid_Naive_Drift_Damped_0.6*0.975+ExtraTrees*0.025,431.88965132675224,326.22048151677035,2.0945562554472326,2.7761135365200884
Hybrid_Naive_Drift_Damped_0.6*0.850+RandomForest*0.150,432.107303778109,325.842922595645,2.0953756297492356,2.7462999121663945
Hybrid_Naive_Drift_Damped_0.6*0.825+ExtraTrees*0.175,432.20435622423986,342.70967648103624,2.2247644766119707,2.775181489000161
Hybrid_Naive_Drift_Damped_0.9*0.950+GradientBoosting*0.050,432.47358287199194,318.719297556616,2.0583277415842756,2.791014020529887
Hybrid_Naive_Drift_Damped_0.9*0.950+ExtraTrees*0.050,432.6151438254961,324.7849213668739,2.1002923292052422,2.7964018898194496
Hybrid_Naive_Drift_Damped_0.6*0.975+RandomForest*0.025,432.62592601350303,325.53928035966663,2.0896322285506708,2.779446415125994
Hybrid_Naive_Drift_Damped_0.6*0.975+XGBoost*0.025,432.6377767001781,325.40705579969625,2.0887127294651613,2.7804865159582994
Hybrid_Naive_Last*0.600+LightGBM*0.400,432.9006030342229,349.5276546795105,2.2241417304050226,2.7117952279748314
Hybrid_Naive_Drift_Damped_0.6*0.975+CatBoost*0.025,432.9856300783749,326.5696496079381,2.0966205897787287,2.7837342032615293
Hybrid_Naive_Drift_Damped_0.6*0.975+Ridge*0.025,433.03097671237015,331.4010330145032,2.1354281812675246,2.797673572625243
Hybrid_Naive_Drift_Damped_0.6*0.950+Ridge*0.050,433.2531704020403,344.22802573281734,2.231421582112376,2.8177404579839216
Hybrid_Naive_Last*0.575+LightGBM*0.425,433.4090505670175,345.7481330969799,2.2020517983241454,2.722673087484958
Hybrid_Naive_Drift*0.925+ExtraTrees*0.075,433.46232099228195,323.9910278836449,2.1023706181689263,2.804501211700924
Hybrid_Naive_Drift*0.575+XGBoost*0.425,433.4681370436304,369.640731472439,2.3733143050109375,2.753921932944966
Hybrid_Naive_Drift*0.925+GradientBoosting*0.075,433.53971653452055,314.8925921682571,2.03942373673747,2.7967164786147367
Hybrid_Naive_Last*0.625+LightGBM*0.375,433.61134610209683,353.30717626204097,2.2462316624858993,2.7088034838038473
Hybrid_Naive_Drift_Damped_0.8*0.975+RandomForest*0.025,433.6303303625778,323.42462124440726,2.0830752828779784,2.799401019376385
Hybrid_Naive_Drift_Damped_0.5*0.950+GradientBoosting*0.050,433.7757987379558,324.6807063780443,2.0835849359579917,2.7703693488121934
Hybrid_Naive_Drift_Damped_0.9*0.950+XGBoost*0.050,433.87407143301994,320.51768907335054,2.070654492963615,2.8040454927070546
Hybrid_Naive_Drift_Damped_0.8*0.975+GradientBoosting*0.025,433.93871056591615,322.56204461164117,2.07714030181122,2.7990211095295274
Hybrid_Naive_Drift_Damped_0.8*0.650+XGBoost*0.350,434.0525988039929,363.1160435655377,2.3288970267211138,2.7523235970648994
Hybrid_Naive_Drift_Damped_0.8*0.975+ExtraTrees*0.025,434.1368902176526,325.5948565167702,2.098122595621704,2.801972280170946
Hybrid_Naive_Drift_Damped_0.5*0.675+GradientBoosting*0.325,434.1490515274934,344.38075407282076,2.1946815781514046,2.7228156527235257
Hybrid_Naive_Drift_Damped_0.6*0.775+XGBoost*0.225,434.16499931663367,344.1657303873696,2.2096811419648237,2.75504188420467
Hybrid_Naive_Drift_Damped_0.9*0.625+CatBoost*0.375,434.23248256258574,366.3137652719359,2.386984950563585,2.8293700344585866
Hybrid_Naive_Drift_Damped_0.9*0.675+RandomForest*0.325,434.32674752938414,359.7895961794543,2.29925500253557,2.7381425046561674
Hybrid_Naive_Drift_Damped_0.7*0.975+Ridge*0.025,434.646540704578,328.91792881263547,2.1225749088010266,2.8117206041706435
Hybrid_Naive_Drift*0.925+XGBoost*0.075,434.66398047762635,317.5901794433591,2.0579138638064807,2.811118275451451
Hybrid_Naive_Drift_Damped_0.7*0.700+XGBoost*0.300,434.82119884365403,357.29791829427114,2.291069673750948,2.755653867788338
Hybrid_Naive_Drift_Damped_0.6*0.775+CatBoost*0.225,434.94111064899823,345.62166598255027,2.237927142088174,2.791722597917327
Hybrid_Naive_Drift_Damped_0.8*0.975+XGBoost*0.025,434.9891347709885,323.4612403700086,2.083303677500891,2.807368321174465
Hybrid_Naive_Last*0.550+LightGBM*0.450,435.13241488827384,341.9686115144494,2.1799618662432683,2.7413431858144386
Hybrid_Naive_Last*0.650+LightGBM*0.350,435.5353110789514,357.0866978445717,2.268321594566778,2.7137239372340805
Hybrid_Naive_Drift_Damped_0.8*0.975+CatBoost*0.025,435.97644229467545,324.5594451858162,2.090773785469402,2.8135657568421664
Hybrid_Naive_Drift_Damped_0.7*0.950+Ridge*0.050,436.1641724895427,341.6274007328175,2.2176277564034574,2.8370369775379887
Hybrid_Naive_Drift_Damped_0.9*0.950+CatBoost*0.050,436.3780551346134,322.71409870496564,2.0855947089006373,2.819388366920722
Hybrid_Naive_Drift_Damped_0.5*0.950+Ridge*0.050,436.9196698338436,346.8286507328174,2.245215407821295,2.8333589237969887
Hybrid_Naive_Drift_Damped_0.7*0.700+CatBoost*0.300,437.4451366904593,360.15434555088206,2.3347998387896642,2.8209102304912914
Hybrid_Naive_Drift_Damped_0.3*0.925+LightGBM*0.075,437.60157278150473,329.91081025240845,2.117445251493906,2.7598197022780493
Hybrid_Naive_Drift_Damped_0.6*0.825+RandomForest*0.175,437.64073227558913,337.06396525047484,2.1601521060187134,2.7701283186360603
Hybrid_Naive_Drift_Damped_0.7*0.750+ExtraTrees*0.250,437.83725069028935,366.5968592586235,2.383025317394314,2.8277521513338906
Hybrid_Naive_Drift_Damped_0.5*0.925+ExtraTrees*0.075,437.90027762518605,332.3124053924154,2.140024233495268,2.795567809917628
Hybrid_Naive_Last*0.525+LightGBM*0.475,438.0563573636232,338.47471929937,2.1598292381262856,2.7676478319606046
Hybrid_Naive_Drift_Damped_0.9*0.600+XGBoost*0.400,438.14760114035573,371.1366688368059,2.379048130856722,2.7755630174674204
Hybrid_Naive_Drift_Damped_0.7*0.525+GradientBoosting*0.475,438.1527477527039,350.7186982602769,2.233617865236533,2.747285458072517
Hybrid_Naive_Drift_Damped_0.5*0.900+CatBoost*0.100,438.1685965813899,329.3755198098617,2.122892306726019,2.7989568877970816
Hybrid_Naive_Drift_Damped_0.5*0.925+CatBoost*0.075,438.2578773372332,329.5780864570955,2.120542239900537,2.8006501603496763
Hybrid_Naive_Drift_Damped_0.5*0.925+XGBoost*0.075,438.32804588769017,323.6382507324218,2.0802820100527133,2.7946170012884237
Hybrid_Naive_Drift_Damped_0.5*0.975+Ridge*0.025,438.33832680168416,335.7119208441621,2.1606736634043475,2.82065349994125
Naive_Drift_Damped_0.6,438.357466435362,329.5750000000001,2.113295108020215,2.8160315579726176
Hybrid_Naive_Drift_Damped_0.5*0.900+XGBoost*0.100,438.3584786097395,321.7132948133679,2.0709630096424823,2.79034452277844
Naive_Drift_Damped_0.7,438.5985093406422,326.5041666666668,2.0964279639771055,2.8243237500344196
Hybrid_Naive_Drift_Damped_0.5*0.950+ExtraTrees*0.050,438.65593754209266,330.2291035949432,2.1218360339241955,2.8019551554534363
Hybrid_Naive_Last*0.675+LightGBM*0.325,438.65653453686605,360.8662194271025,2.290411526647657,2.7265137519211557
Hybrid_Naive_Drift_Damped_0.6*0.800+ExtraTrees*0.200,438.7708375310714,356.06582074023237,2.307581446899511,2.814806383125337
Hybrid_Naive_Drift_Damped_0.5*0.900+ExtraTrees*0.100,438.87142448314194,334.3957071898869,2.1582124330663364,2.7998716772656347
Hybrid_Naive_Drift_Damped_0.8*0.650+CatBoost*0.350,438.9618033701049,368.2160420315843,2.391636374880787,2.8439293297094372
Hybrid_Naive_Drift_Damped_0.6*0.925+Ridge*0.075,439.0156227202844,359.5545385992256,2.3439900502522804,2.8754278541251757
Hybrid_Naive_Drift_Damped_0.5*0.975+GradientBoosting*0.025,439.1261190101331,328.3569495380425,2.104807770449515,2.8060396917874706
Hybrid_Naive_Drift*0.925+CatBoost*0.075,439.14388310310136,320.88479389078174,2.080324187712013,2.8382087947368007
Hybrid_Naive_Drift_Damped_0.5*0.875+CatBoost*0.125,439.215486359043,330.20377476232744,2.132250474712011,2.80410256104779
Hybrid_Naive_Drift_Damped_0.6*0.575+GradientBoosting*0.425,439.2335046454436,351.3591751977915,2.2360437918316154,2.7496348226258083
Hybrid_Naive_Drift_Damped_0.5*0.950+XGBoost*0.050,439.4812633401054,326.3074449327249,2.094660758108939,2.805440284858382
Hybrid_Naive_Drift_Damped_0.5*0.950+CatBoost*0.050,439.48263618908504,330.2673354158413,2.1215009113408247,2.809170011877988
Hybrid_Naive_Drift_Damped_0.5*0.650+GradientBoosting*0.350,439.56183267545407,349.29145310406346,2.2227375238717673,2.7504804542144017
Hybrid_Naive_Drift_Damped_0.5*0.875+XGBoost*0.125,439.5723156648849,325.3713548448348,2.0939742447368253,2.792652915711926
Hybrid_Naive_Drift*0.650+ExtraTrees*0.350,440.0446710243251,380.1076862954066,2.491824359013133,2.8933616864177067
Hybrid_Naive_Drift_Damped_0.6*0.750+XGBoost*0.250,440.24086519092424,353.68229302300307,2.2655660719462065,2.784595461349422
Hybrid_Naive_Drift_Damped_0.9*0.675+ExtraTrees*0.325,440.3154233522943,379.1571670362114,2.478153109120472,2.878647775034832
Hybrid_Naive_Drift_Damped_0.6*0.750+CatBoost*0.250,440.7706724901295,355.29999923987134,2.296950516527713,2.825899400569739
Hybrid_Naive_Drift_Damped_0.7*0.750+RandomForest*0.250,441.0364752341956,354.2083432149646,2.262053401086404,2.7779392279027086
Hybrid_Naive_Drift_Damped_0.5*0.925+Ridge*0.075,441.08986976432186,362.08672609922604,2.35742088054781,2.8840033322973033
Hybrid_Naive_Drift_Damped_0.5*0.975+ExtraTrees*0.025,441.12953020401466,330.4919564182687,2.1195983042749247,2.818961040725404
Hybrid_Naive_Drift_Damped_0.5*0.950+RandomForest*0.050,441.3089458662344,325.4177072252317,2.088715922806568,2.8129260360649195
Hybrid_Naive_Drift_Damped_0.5*0.850+CatBoost*0.150,441.3904624373463,335.307916210589,2.1656089036757518,2.8160496906217394
Hybrid_Naive_Drift_Damped_0.5*0.875+ExtraTrees*0.125,441.55798463154866,337.8685715529603,2.1842001530999218,2.814817717205156
Hybrid_Naive_Drift_Damped_0.9*0.975+LightGBM*0.025,441.7060608028247,318.3632663760961,2.055935780997719,2.8420288761517676
Hybrid_Naive_Drift_Damped_0.5*0.975+XGBoost*0.025,441.80886230917724,328.97663913302904,2.1090395061651708,2.8227390208532652
Hybrid_Naive_Drift_Damped_0.5*0.975+CatBoost*0.025,441.83343062834905,330.95658437458695,2.122459582781112,2.8244546667720596
Hybrid_Naive_Drift_Damped_0.5*0.925+RandomForest*0.075,441.8558671765474,322.30364417118136,2.0713647570991536,2.809817438024375
Hybrid_Naive_Drift_Damped_0.5*0.850+XGBoost*0.150,441.95980654529257,334.3372924804682,2.1467782369268495,2.8015259126758676
Hybrid_Naive_Last*0.500+LightGBM*0.500,442.1570607080241,336.15759926249467,2.147760559698908,2.8013719709010045
Hybrid_Naive_Drift_Damped_0.8*0.700+RandomForest*0.300,442.1895526195961,362.33417852462406,2.311501971050045,2.77957946748065
Hybrid_Naive_Drift*0.950+LightGBM*0.050,442.3954439925023,310.6425744188585,2.014089807560104,2.840479388749664
Hybrid_Naive_Drift_Damped_0.5*0.975+RandomForest*0.025,442.45884762383116,328.5333428596661,2.106077693992699,2.825157810683869
Hybrid_Naive_Last*0.700+LightGBM*0.300,442.9497079288284,364.64574100963273,2.312501458728532,2.7470630152149225
Hybrid_Naive_Drift_Damped_0.8*0.700+ExtraTrees*0.300,443.06414944013613,379.2853977770149,2.4704945305664876,2.8780020350751916
Hybrid_Naive_Drift_Damped_0.7*0.925+Ridge*0.075,443.09520697805647,357.0223510992262,2.3305592199567586,2.899279705894028
Hybrid_Naive_Drift_Damped_0.8*0.975+Ridge*0.025,443.10930300012956,328.60511631263535,2.1243580788882612,2.8622494960409908
Hybrid_Naive_Drift*0.575+CatBoost*0.425,443.31549379217597,378.1510867526392,2.4648658363401093,2.8951089467070745
Hybrid_Naive_Drift_Damped_0.7*0.675+XGBoost*0.325,443.80470965028803,367.3651059299047,2.350035541523689,2.8015036666770494
Hybrid_Naive_Drift*0.625+RandomForest*0.375,444.0248281605368,371.7698064891136,2.3702701370387183,2.7857555092381996
Hybrid_Naive_Drift_Damped_0.5*0.900+RandomForest*0.100,444.09334245282497,323.22333728598534,2.0767364376991746,2.8158622315784347
Hybrid_Naive_Drift*0.950+RandomForest*0.050,444.1120474651895,320.13965915548124,2.071935151495097,2.8647454223867688
Hybrid_Naive_Drift_Damped_0.9*0.975+RandomForest*0.025,444.42094341203523,323.11180874440714,2.0848584529652134,2.864291193423895
Hybrid_Naive_Drift_Damped_0.5*0.825+CatBoost*0.175,444.6769722497854,344.43562446790975,2.2215513403239298,2.8347122819211834
Hybrid_Naive_Drift_Damped_0.6*0.800+RandomForest*0.200,444.94519508570903,348.28500790530444,2.224928582288191,2.803762669170595
Hybrid_Naive_Drift_Damped_0.8*0.625+XGBoost*0.375,444.9498795550136,373.7338562011719,2.3909438322852172,2.8087656661382665
Hybrid_Naive_Drift_Damped_0.9*0.600+CatBoost*0.400,445.2631232490969,378.43523851228747,2.460498253649283,2.894227870477795
Naive_Drift_Damped_0.5,445.29242726040457,332.6458333333332,2.1301622520633234,2.84639514960842
Hybrid_Naive_Drift_Damped_0.5*0.825+XGBoost*0.175,445.50208246060424,343.30323011610227,2.199582229116878,2.816901480542004
Hybrid_Naive_Drift_Damped_0.9*0.975+ExtraTrees*0.025,445.5194714795704,325.28204401677004,2.0999057657089395,2.869673488660384
Hybrid_Naive_Drift_Damped_0.8*0.950+Ridge*0.050,445.52376478468443,339.02677573281716,2.203833930694536,2.890549318232669
Hybrid_Naive_Drift_Damped_0.5*0.625+GradientBoosting*0.375,445.78818187587217,354.2021521353058,2.2507934695921277,2.783119572007935
Hybrid_Naive_Drift_Damped_0.9*0.975+GradientBoosting*0.025,445.92158232228974,322.24923211164105,2.078923471898455,2.8700547290242766
Hybrid_Naive_Drift_Damped_0.5*0.850+ExtraTrees*0.150,445.9289549202344,349.3339525302187,2.255049326962564,2.840237929410298
Naive_Drift_Damped_0.8,446.0039213101988,326.1000000000001,2.097690309815474,2.8709367941922252
Hybrid_Naive_Drift_Damped_0.7*0.675+CatBoost*0.325,446.07339714368163,371.19706879123413,2.402300470536681,2.8717992780895374
Hybrid_Naive_Drift_Damped_0.9*0.975+XGBoost*0.025,446.4025917223255,323.14842787000833,2.0850868475881255,2.87546149869263
Hybrid_Naive_Drift_Damped_0.6*0.775+ExtraTrees*0.225,447.0572783945143,369.42196499942776,2.390398417187046,2.8649904913824087
Hybrid_Naive_Drift*0.550+XGBoost*0.450,447.3694163471894,381.35979410807266,2.4415229861577545,2.826728021313855
Hybrid_Naive_Drift*0.950+ExtraTrees*0.050,447.3739825466147,324.4801297002071,2.1020297769825484,2.881933171169445
Hybrid_Naive_Drift_Damped_0.6*0.725+XGBoost*0.275,447.5138389582618,363.1988556586368,2.3214510019275902,2.8209895115177788
Hybrid_Naive_Drift_Damped_0.9*0.975+CatBoost*0.025,447.67687586464234,324.246632685816,2.092556955556637,2.8829666095853304
Hybrid_Naive_Drift_Damped_0.6*0.725+CatBoost*0.275,447.7399969749354,364.9783324971918,2.3559738909672463,2.8669020834446717
Hybrid_Naive_Drift_Damped_0.5*0.875+RandomForest*0.125,447.99604245943806,333.8937549408159,2.1384319761772996,2.8310017839952057
Hybrid_Naive_Drift_Damped_0.6*0.550+GradientBoosting*0.450,448.0418426391985,356.82049922903417,2.267180675343336,2.7975239395872022
Hybrid_Naive_Last*0.725+LightGBM*0.275,448.3811688548753,368.42526259216356,2.334591390809411,2.7751993654432856
Hybrid_Naive_Drift*0.950+GradientBoosting*0.050,448.39134555753054,318.4145058899494,2.0600651893615827,2.8830383384428044
Hybrid_Naive_Drift_Damped_0.7*0.725+ExtraTrees*0.275,448.5358998775721,380.49237851781936,2.468848623351194,2.892989921025537
Hybrid_Naive_Drift*0.950+XGBoost*0.050,448.6934944162732,320.2128974066838,2.0723919407409213,2.890356841833621
Hybrid_Naive_Drift_Damped_0.9*0.650+RandomForest*0.350,448.8442693406368,372.66251383428397,2.3732742921791217,2.8110361826447585
Hybrid_Naive_Drift_Damped_0.7*0.500+GradientBoosting*0.500,448.85485842712603,356.7306472915196,2.267835686539613,2.8061387643557487
Hybrid_Naive_Drift_Damped_0.5*0.800+CatBoost*0.200,449.0506111936121,353.5633327252305,2.2774937769721078,2.859958873226465
Hybrid_Naive_Drift_Damped_0.8*0.625+CatBoost*0.375,449.36994956555554,379.7981402719359,2.462143342297143,2.905251762634863
Naive_Drift_Damped_0.9,460.227992047802,325.7791666666665,2.0995192022126385,2.954057214952417
Naive_Drift_Damped_0.3,479.1240808008304,343.5208333333333,2.1958181299346347,3.0169415203695973
Naive_Drift,480.66576008351853,325.76388888888914,2.103091735077481,3.070721821315891
Naive_Last,569.2254860204216,410.0,2.5775806436990636,3.49887999718616
LightGBM,699.6600785866356,572.3079822203082,3.7000627584245,4.540103952931342
GradientBoosting,768.8365505837835,556.5025440607557,3.488482284829344,4.663599069626296
CatBoost,923.5936547580349,742.1499141203434,4.723214259785022,5.745380212186416
XGBoost,940.788300308407,715.1856825086805,4.462956227378044,5.603756862571364
ExtraTrees,1109.7238152632126,965.1270488512823,6.185678427820981,6.968254634878974
RandomForest,1125.652552573446,771.6318987635732,4.737689789809045,6.591073998897529
Ridge,1943.4404241496804,1710.7902781827304,11.383442142632285,13.118122055092066
